Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Barcode,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Grams,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status,Age,Pieces,Rating,Rating Count
lego-77241-lego-speed-champions-77241-2-fast-2-furious-honda-s2000-age-9-building-blocks-2025-300pcs,"LEGO Speed Champions 77241 2 Fast 2 Furious Honda S2000, Age 9+, Building Blocks, 2025 (300pcs)","• Fast and Furious model for kids – LEGO® Speed Champions 2 Fast 2 Furious Honda S2000 convertible car model for boys and girls aged 9 and up and movie fans to build, display and stage racing action
• 1 minifigure – Pink race car toy comes with a Suki minifigure character for kids to place behind the wheel and recreate scenes from the iconic 2 Fast 2 Furious movie
• Authentic Honda and Fast and Furious details – Honda S2000 convertible race car model features interior TV monitor, rear wing, grille, wheels and distinctive anime-style graphics across the bodywork
• LEGO® Fast and Furious race car display model – After kids have raced the buildable model car, they can display it on a shelf or desk
• Fast and Furious gifts – Car model kit provides a fun build-and-play experience and is a gift idea for kids aged 9 and up, movie fans and adult car-model collectors
• A fun way to build – Let the LEGO® Builder app guide kids on an intuitive building adventure, where they can save sets, track progress and zoom in and rotate models in 3D while they build
• Iconic car models for play and display – LEGO® Speed Champions building sets let kids and passionate car fans build replica versions of some of the world’s most iconic vehicles
• Measurements– This 300-piece buildable car model measures over 1.5 in. (4 cm) high, 6.5 in. (16 cm) long and 2.5 in. (7 cm) wide",LEGO,Speed Champions,"New, Speed Champions, Building Toys, Ages 9+, Speed Champions, Carry Over",TRUE,Title,Default Title,77241,5702017836416,shopify,0,deny,manual,318,1999.00,,TRUE,TRUE,https://sg-test-11.slatic.net/p/691216febfeb8f96fc2a1924ededc4c2.jpg,1,"LEGO Speed Champions 77241 2 Fast 2 Furious Honda S2000, Age 9+, Building Blocks, 2025 (300pcs)",active,9+,300,,
lego-77241-lego-speed-champions-77241-2-fast-2-furious-honda-s2000-age-9-building-blocks-2025-300pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/b4bcb004a9c35b0f0991ff0c944c9b3e.jpg,2,"LEGO Speed Champions 77241 2 Fast 2 Furious Honda S2000, Age 9+, Building Blocks, 2025 (300pcs)",,,,,
lego-77241-lego-speed-champions-77241-2-fast-2-furious-honda-s2000-age-9-building-blocks-2025-300pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/c10aa6b5982679d720d6db8cb8e566da.jpg,3,"LEGO Speed Champions 77241 2 Fast 2 Furious Honda S2000, Age 9+, Building Blocks, 2025 (300pcs)",,,,,
lego-77241-lego-speed-champions-77241-2-fast-2-furious-honda-s2000-age-9-building-blocks-2025-300pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/947cdd4828701a08f98b4e81a6bbaf9e.jpg,4,"LEGO Speed Champions 77241 2 Fast 2 Furious Honda S2000, Age 9+, Building Blocks, 2025 (300pcs)",,,,,
lego-77241-lego-speed-champions-77241-2-fast-2-furious-honda-s2000-age-9-building-blocks-2025-300pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/b306b829390ac973a2565ae8b16612f8.jpg,5,"LEGO Speed Champions 77241 2 Fast 2 Furious Honda S2000, Age 9+, Building Blocks, 2025 (300pcs)",,,,,
lego-77241-lego-speed-champions-77241-2-fast-2-furious-honda-s2000-age-9-building-blocks-2025-300pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/93f0f6a569f1740047ae9aa6868945b3.jpg,6,"LEGO Speed Champions 77241 2 Fast 2 Furious Honda S2000, Age 9+, Building Blocks, 2025 (300pcs)",,,,,
lego-77241-lego-speed-champions-77241-2-fast-2-furious-honda-s2000-age-9-building-blocks-2025-300pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/29f6090eaa305b744e3a33178ca0cec8.jpg,7,"LEGO Speed Champions 77241 2 Fast 2 Furious Honda S2000, Age 9+, Building Blocks, 2025 (300pcs)",,,,,
lego-77241-lego-speed-champions-77241-2-fast-2-furious-honda-s2000-age-9-building-blocks-2025-300pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/cbd22e9e48f32f54fce9ef95393e6032.jpg,8,"LEGO Speed Champions 77241 2 Fast 2 Furious Honda S2000, Age 9+, Building Blocks, 2025 (300pcs)",,,,,
lego-77252-lego-speed-champions-77252-apxgp-team-race-car-from-f1-the-movie-268-pieces-building-blocks,"LEGO Speed Champions 77252 APXGP Team Race Car from F1 The Movie (268 pieces), Building Blocks","F1® THE MOVIE TOY CAR – LEGO® Speed Champions APXGP Team Race Car from F1® The Movie model car kit (77252) for boys and girls ages 10 plus to build, display and use to recreate movie scenes
2 F1® DRIVER MINIFIGURES – Race car model kit with 2 minifigure characters from F1® The Movie: Sonny Hayes and Joshua Pearce, who both come with helmets featuring their signatures
AUTHENTIC DETAILS – F1® toy car features design details from the movie car including its black and gold livery, sponsor stickers and wider rear tires imprinted with ‘Pirelli’
TEEN ROOM DÉCOR – After boys and girls have enjoyed a rewarding build, they can proudly display this Formula 1® car in their room on a shelf, desk or bedside table
FORMULA 1® GIFT – This F1® gift provides a fun build-and-play experience and is a gift idea for kids and fans of F1 and movies
EXPAND THE CAR FUN – Discover more LEGO® Speed Champions car playsets (sold separately) packed with authentic details
ICONIC CARS FOR PLAY AND DISPLAY – LEGO® Speed Champions car building kits let kids and passionate car fans build replica versions of some of the world’s most famous vehicles
DIMENSIONS – 268-piece playset featuring an F1® car toy measuring over 1.5 in. (4 cm) high, 8 in. (20 cm) long and 3 in. (7 cm) wide",LEGO,Speed Champions,"New, Speed Champions, Building Toys, Ages 10+, Speed Champions, Novelty",TRUE,Title,Default Title,77252,5702018068175,shopify,0,deny,manual,331,2099.00,,TRUE,TRUE,https://ph-live.slatic.net/p/74b298fc5a6a197c72e0d8721310f8c4.jpg,1,"LEGO Speed Champions 77252 APXGP Team Race Car from F1 The Movie (268 pieces), Building Blocks",active,10+,268,,
lego-77252-lego-speed-champions-77252-apxgp-team-race-car-from-f1-the-movie-268-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://ph-live.slatic.net/p/b51fc8345ab797f14bb0bd2e9a0500ef.jpg,2,"LEGO Speed Champions 77252 APXGP Team Race Car from F1 The Movie (268 pieces), Building Blocks",,,,,
lego-77252-lego-speed-champions-77252-apxgp-team-race-car-from-f1-the-movie-268-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://ph-live.slatic.net/p/7ec3d0d7d439cfe8ee6880e818b891ad.jpg,3,"LEGO Speed Champions 77252 APXGP Team Race Car from F1 The Movie (268 pieces), Building Blocks",,,,,
lego-77252-lego-speed-champions-77252-apxgp-team-race-car-from-f1-the-movie-268-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://ph-live.slatic.net/p/c32f6a010b05fd90645b8595359de3c3.jpg,4,"LEGO Speed Champions 77252 APXGP Team Race Car from F1 The Movie (268 pieces), Building Blocks",,,,,
lego-77252-lego-speed-champions-77252-apxgp-team-race-car-from-f1-the-movie-268-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://ph-live.slatic.net/p/5cd81b28e1aa44bf1bc24db225da1950.jpg,5,"LEGO Speed Champions 77252 APXGP Team Race Car from F1 The Movie (268 pieces), Building Blocks",,,,,
lego-77252-lego-speed-champions-77252-apxgp-team-race-car-from-f1-the-movie-268-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://ph-live.slatic.net/p/d6dad62daeac6dcffa8a1df346e66f0b.jpg,6,"LEGO Speed Champions 77252 APXGP Team Race Car from F1 The Movie (268 pieces), Building Blocks",,,,,
lego-77252-lego-speed-champions-77252-apxgp-team-race-car-from-f1-the-movie-268-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://ph-live.slatic.net/p/78bcc8bbea575894415e55c88faa41a1.jpg,7,"LEGO Speed Champions 77252 APXGP Team Race Car from F1 The Movie (268 pieces), Building Blocks",,,,,
lego-77252-lego-speed-champions-77252-apxgp-team-race-car-from-f1-the-movie-268-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://ph-live.slatic.net/p/f859982f2461bcac478104192cfd0243.jpg,8,"LEGO Speed Champions 77252 APXGP Team Race Car from F1 The Movie (268 pieces), Building Blocks",,,,,
lego-76917-lego-speed-champions-76917-2-fast-2-furious-nissan-skyline-gt-r-r34-age-9-building-blocks-2023-319pcs,"LEGO Speed Champions 76917 2 Fast 2 Furious Nissan Skyline GT-R (R34), Age 9+, Building Blocks, 2023 (319pcs)","• Fast & Furious car toy – LEGO® Speed Champions 2 Fast 2 Furious Nissan Skyline GT-R (R34) model (76917) for kids, car enthusiasts and fans of the 2 Fast 2 Furious movie
• 1 minifigure – The street racer model comes with a Brian O’Conner minifigure for kids to place behind the wheel and recreate thrilling scenes from the famous movie franchise
• Authentic details – The model includes details inspired by the real-life version: iconic stripes on the side, a wing at the back, a grille on the front and engine components on the passenger seat
• Play-and-display LEGO® car – This Nissan Skyline model provides a fun build and can be shown off on display or used to stage racing action
• Collectible LEGO® gift – This 319-piece Speed Champions model kit can be given as a birthday gift or unexpected treat to kids aged 9+, car enthusiasts and fans of the Fast & Furious movies
• Portable size – The 2 Fast 2 Furious Nissan Skyline GT-R (R34) model measures over 2 in. (5 cm) high, 6.5 in. (16 cm) long and 2.5 in. (7 cm) wide and can be played with at home or taken on the go
• Digital building experience – Kids can see their models come to life on their tablets or smartphones as they construct their model using the LEGO® Builder app
• Premium quality – For more than 6 decades, LEGO® bricks have been made to ensure they pull apart consistently every time
• Safety assurance – LEGO® building bricks meet stringent global safety standards",LEGO,Speed Champions,"New, Speed Champions, Building Toys, Ages 9+, Speed Champions, Outgoing",TRUE,Title,Default Title,76917,5702017424217,shopify,0,deny,manual,339,1999.00,,TRUE,TRUE,https://ph-live.slatic.net/p/de24fdbf7adece1ac8c770008cb035d6.jpg,1,"LEGO Speed Champions 76917 2 Fast 2 Furious Nissan Skyline GT-R (R34), Age 9+, Building Blocks, 2023 (319pcs)",active,9+,319,,
lego-76917-lego-speed-champions-76917-2-fast-2-furious-nissan-skyline-gt-r-r34-age-9-building-blocks-2023-319pcs,,,,,,,,,,,,,,,,,,,,https://ph-live.slatic.net/p/8acaa3d670ef9d36754db99fa68d6f3d.jpg,2,"LEGO Speed Champions 76917 2 Fast 2 Furious Nissan Skyline GT-R (R34), Age 9+, Building Blocks, 2023 (319pcs)",,,,,
lego-76917-lego-speed-champions-76917-2-fast-2-furious-nissan-skyline-gt-r-r34-age-9-building-blocks-2023-319pcs,,,,,,,,,,,,,,,,,,,,https://ph-live.slatic.net/p/f44658705e8712e7e57b9d0063f4a745.jpg,3,"LEGO Speed Champions 76917 2 Fast 2 Furious Nissan Skyline GT-R (R34), Age 9+, Building Blocks, 2023 (319pcs)",,,,,
lego-76917-lego-speed-champions-76917-2-fast-2-furious-nissan-skyline-gt-r-r34-age-9-building-blocks-2023-319pcs,,,,,,,,,,,,,,,,,,,,https://ph-live.slatic.net/p/d99655513f13ee1fbd8ce33af591d280.jpg,4,"LEGO Speed Champions 76917 2 Fast 2 Furious Nissan Skyline GT-R (R34), Age 9+, Building Blocks, 2023 (319pcs)",,,,,
lego-76917-lego-speed-champions-76917-2-fast-2-furious-nissan-skyline-gt-r-r34-age-9-building-blocks-2023-319pcs,,,,,,,,,,,,,,,,,,,,https://ph-live.slatic.net/p/adde4bf6993a16efe2a753af1aabde36.jpg,5,"LEGO Speed Champions 76917 2 Fast 2 Furious Nissan Skyline GT-R (R34), Age 9+, Building Blocks, 2023 (319pcs)",,,,,
lego-76917-lego-speed-champions-76917-2-fast-2-furious-nissan-skyline-gt-r-r34-age-9-building-blocks-2023-319pcs,,,,,,,,,,,,,,,,,,,,https://ph-live.slatic.net/p/34cfccdf46261cefb0a76e9a4e6e9590.jpg,6,"LEGO Speed Champions 76917 2 Fast 2 Furious Nissan Skyline GT-R (R34), Age 9+, Building Blocks, 2023 (319pcs)",,,,,
lego-76917-lego-speed-champions-76917-2-fast-2-furious-nissan-skyline-gt-r-r34-age-9-building-blocks-2023-319pcs,,,,,,,,,,,,,,,,,,,,https://ph-live.slatic.net/p/42987b6f557683b57c2a4056d5455fe2.jpg,7,"LEGO Speed Champions 76917 2 Fast 2 Furious Nissan Skyline GT-R (R34), Age 9+, Building Blocks, 2023 (319pcs)",,,,,
lego-11508-lego-botanicals-11508-daisies-133-pieces-building-blocks,"LEGO Botanicals 11508 Daisies (133 pieces), Building Blocks","FLOWER DECOR – Encourage kids’ love for flowers with this LEGO® Botanicals Daisies (11508) building set for girls and boys ages 9 and up, which is packed with details and becomes floral bedroom decor
LEGO® FLOWER BOUQUET – Budding florists will have fun building 3 large daisies, 2 stems of small daisies, 3 calming lavenders and vibrant green stems
NATURE DETAILS – The LEGO® daisy flowers are highly detailed and authentic and, if you look closely, you’ll spot a small ladybug on one of the lavender stems
PLANTS DECOR – Once kids have enjoyed building the decorative flowers, they can arrange them (vase not included) and display them proudly as bedroom or desk decor
FLORAL GIFT IDEA FOR KIDS – The building set makes a fun gift for girls and boys on birthdays and special occasions, as well as a housewarming gift for flower lovers
BOTANICALS COLLECTION – Build more blooms with other building sets (sold separately) in the LEGO® Botanicals range, where you’ll find roses, cherry blossoms, sunflowers and more
LEGO® FLOWER SETS – Building sets in the LEGO Botanicals collection let girls’, boys’ and budding gardeners’ imaginations blossom as they learn more about plants
DIMENSIONS – The set contains 133 pieces and the larger daisy measures over 7.5 in. (20 cm) tall, while the smaller daisy measures over 6.5 in. (16 cm) tall",LEGO,Botanicals,"New, Botanicals, Building Toys, Ages 9+, Botanicals, Novelty",TRUE,Title,Default Title,11508,5702018061831,shopify,0,deny,manual,175,1199.00,,TRUE,TRUE,https://ph-live.slatic.net/p/d0753bba5bd2d4c730a4ed44bef065db.jpg,1,"LEGO Botanicals 11508 Daisies (133 pieces), Building Blocks",active,9+,133,,
lego-11508-lego-botanicals-11508-daisies-133-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/13c9a5045883f96cac2f580196701f4a.jpg,2,"LEGO Botanicals 11508 Daisies (133 pieces), Building Blocks",,,,,
lego-11508-lego-botanicals-11508-daisies-133-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/8a71be9990b02ad1d1feb16be5482453.jpg,3,"LEGO Botanicals 11508 Daisies (133 pieces), Building Blocks",,,,,
lego-11508-lego-botanicals-11508-daisies-133-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/e8948e9ea87d4a07a32c1c96db4c5b40.jpg,4,"LEGO Botanicals 11508 Daisies (133 pieces), Building Blocks",,,,,
lego-11508-lego-botanicals-11508-daisies-133-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/76c246f1b125db02d5e30f08991884f2.jpg,5,"LEGO Botanicals 11508 Daisies (133 pieces), Building Blocks",,,,,
lego-11508-lego-botanicals-11508-daisies-133-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/1341929fdeb1256b57d857fb81bfd8e1.jpg,6,"LEGO Botanicals 11508 Daisies (133 pieces), Building Blocks",,,,,
lego-11508-lego-botanicals-11508-daisies-133-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/0ba0ce3810d0e594d643afe48a37a742.jpg,7,"LEGO Botanicals 11508 Daisies (133 pieces), Building Blocks",,,,,
lego-11508-lego-botanicals-11508-daisies-133-pieces-building-blocks,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/587928db77e6194f10e30ae47b379471.jpg,8,"LEGO Botanicals 11508 Daisies (133 pieces), Building Blocks",,,,,
lego-77251-lego-speed-champions-77251-mclaren-f1-team-mcl38-race-car-age-10-building-blocks-2025-269pcs,"LEGO Speed Champions 77251 McLaren F1® Team MCL38 Race Car, Age 10+, Building Blocks, 2025 (269pcs)","McLaren F1® Team toy vehicle for kids – LEGO® Speed Champions McLaren F1® Team MCL38 Race Car vehicle set for boys and girls aged 10 and up to build, display and race 1 minifigure – The vehicle kit includes a driver minifigure wearing a McLaren outfit and a winged helmet for kids to place inside the cockpit and role-play thrilling race action Authentic McLaren F1® Team details – A McLaren F1 car with details from the real-life 2024 version, including a halo bar, rear wing, sponsor stickers and wider rear tires imprinted with “Pirelli” F1® fun for all the family – Race for the checkered flag alongside the whole family with other building sets (sold separately) in the LEGO® F1 range Formula 1® race car display model – After kids have enjoyed playing out racing stories with the F1® car toy, they can display it on a shelf or bedside table F1® gift idea – This premium F1 race car toy provides a fun build-and-play experience and is a great LEGO® gift idea for kids aged 10 and up, Formula 1® fans and adult car-model collectors Formula 1® race car display model – After kids have enjoyed playing out racing stories with the F1® car toy, they can display it on a shelf or bedside table F1® gift idea – This premium F1 race car toy provides a fun build-and-play experience and is a great LEGO® gift idea for kids aged 10 and up, Formula 1® fans and adult car-model collectors Build iconic car models – LEGO® Speed Champions sets let kids and car lovers create brick-built versions of some of the world’s most famous vehicles Measurements – A 269-piece car playset featuring a McLaren F1® Team toy car that measures over 1.5 in. (4 cm) high, 8 in. (20 cm) long and 3 in. (7 cm) wide",LEGO,Speed Champions,"New, Speed Champions, Building Toys, Ages 10+, Speed Champions, Outgoing",TRUE,Title,Default Title,77251,5702017816180,shopify,0,deny,manual,281,1999.00,,TRUE,TRUE,https://sg-test-11.slatic.net/p/f72df84b10026e9f6bb71aacdd78556a.jpg,1,"LEGO Speed Champions 77251 McLaren F1® Team MCL38 Race Car, Age 10+, Building Blocks, 2025 (269pcs)",active,10+,269,,
lego-77251-lego-speed-champions-77251-mclaren-f1-team-mcl38-race-car-age-10-building-blocks-2025-269pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/0aeb57ef636a92d46d7e7588a009633d.jpg,2,"LEGO Speed Champions 77251 McLaren F1® Team MCL38 Race Car, Age 10+, Building Blocks, 2025 (269pcs)",,,,,
lego-77251-lego-speed-champions-77251-mclaren-f1-team-mcl38-race-car-age-10-building-blocks-2025-269pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/6a4c7a01f5eb1b3c0c3e13ae15fc9952.jpg,3,"LEGO Speed Champions 77251 McLaren F1® Team MCL38 Race Car, Age 10+, Building Blocks, 2025 (269pcs)",,,,,
lego-77251-lego-speed-champions-77251-mclaren-f1-team-mcl38-race-car-age-10-building-blocks-2025-269pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/acbd6eacb2c7847eab1a2918fdc4244f.jpg,4,"LEGO Speed Champions 77251 McLaren F1® Team MCL38 Race Car, Age 10+, Building Blocks, 2025 (269pcs)",,,,,
lego-77251-lego-speed-champions-77251-mclaren-f1-team-mcl38-race-car-age-10-building-blocks-2025-269pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/88a6d9f86f5ab60aa03456c07d17e721.jpg,5,"LEGO Speed Champions 77251 McLaren F1® Team MCL38 Race Car, Age 10+, Building Blocks, 2025 (269pcs)",,,,,
lego-77251-lego-speed-champions-77251-mclaren-f1-team-mcl38-race-car-age-10-building-blocks-2025-269pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/30130e3c62bf5c1a6c264b3a65068ec8.jpg,6,"LEGO Speed Champions 77251 McLaren F1® Team MCL38 Race Car, Age 10+, Building Blocks, 2025 (269pcs)",,,,,
lego-77251-lego-speed-champions-77251-mclaren-f1-team-mcl38-race-car-age-10-building-blocks-2025-269pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/e679c49d9e5f601d902e160ac8aa24c5.jpg,7,"LEGO Speed Champions 77251 McLaren F1® Team MCL38 Race Car, Age 10+, Building Blocks, 2025 (269pcs)",,,,,
lego-77251-lego-speed-champions-77251-mclaren-f1-team-mcl38-race-car-age-10-building-blocks-2025-269pcs,,,,,,,,,,,,,,,,,,,,https://sg-test-11.slatic.net/p/ea8acca4ac25f3ab7f58085bbb00689b.jpg,8,"LEGO Speed Champions 77251 McLaren F1® Team MCL38 Race Car, Age 10+, Building Blocks, 2025 (269pcs)",,,,,
lego-10374-lego-botanicals-10374-bouquet-of-pink-roses-age-18-building-blocks-2025-789pcs,"LEGO Botanicals 10374 Bouquet of Pink Roses, Age 18+, Building Blocks, 2025 (789pcs)","Bouquet building kit – Plant creative joy with this LEGO® Botanicals Bouquet of Pink Roses building set for adults, which blooms with details

LEGO® flowers – The set features 4 roses in full bloom, 4 roses blossoming and 4 rosebuds, as well as 4 sprigs of baby’s breath with white flowers

Bond over buds – The kit includes 3 sets of building instructions for the 3 stages of flowering, making it a fun project to complete with friends or family

Floral decor – Once the flower arrangement is complete, display it as everlasting flower home or office decor to bring a touch of nature to any room

Flower gift idea – The building set makes a fun birthday gift, Mother’s Day gift or Valentine’s Day gift for women, men and nature lovers, or a gift for any special occasion

LEGO® Builder app – The set is available in the LEGO Builder app, where builders and budding florists can zoom and rotate their builds and track their progress

Build more blooms – Combine this building set with other brick-built bouquets (sold separately) in the LEGO® Botanicals collection to create a large, bespoke floral display

Dimensions – The bouquet contains 789 pieces and the tallest rose measures over 12.5 in. (32 cm) long",LEGO,Botanicals,"New, Botanicals, Building Toys, Ages 18+, Botanicals, Carry Over",TRUE,Title,Default Title,10374,5702017864457,shopify,0,deny,manual,765,4499.00,,TRUE,TRUE,https://ph-live.slatic.net/p/da16a3277ebe92cd1552f6546a36bce8.jpg,1,"LEGO Botanicals 10374 Bouquet of Pink Roses, Age 18+, Building Blocks, 2025 (789pcs)",active,18+,789,,
